Fold,Model,Accuracy,F1 Score,hamming_loss_score,Best_Model
3,ExtraTreesClassifier,0.9120967741935484,0.9108897619866096,0.08790322580645162,CalibratedClassifierCV
3,QuadraticDiscriminantAnalysis,0.8879032258064516,0.8870707084190111,0.11209677419354838,CalibratedClassifierCV
3,KNeighborsClassifier,0.8088709677419355,0.8225369202536753,0.19112903225806452,CalibratedClassifierCV
3,BaggingClassifier,0.7862903225806451,0.785353396260197,0.21370967741935484,CalibratedClassifierCV
3,DecisionTreeClassifier,0.5653225806451613,0.56757498614687,0.4346774193548387,CalibratedClassifierCV
3,ExtraTreeClassifier,0.41774193548387095,0.42091483321741163,0.582258064516129,CalibratedClassifierCV
3,LGBMClassifier,0.22983870967741934,0.22895943784641615,0.7701612903225806,CalibratedClassifierCV
3,AdaBoostClassifier,0.08548387096774193,0.03334693272609947,0.9145161290322581,CalibratedClassifierCV
3,LabelSpreading,0.05403225806451613,0.049608244945909506,0.9459677419354838,CalibratedClassifierCV
3,LabelPropagation,0.05403225806451613,0.049608244945909506,0.9459677419354838,CalibratedClassifierCV
3,DummyClassifier,0.020967741935483872,0.0008612342659124497,0.9790322580645161,CalibratedClassifierCV
4,LogisticRegression,0.967741935483871,0.9674433345828267,0.03225806451612903,LogisticRegression
4,SVC,0.967741935483871,0.9667412520456612,0.03225806451612903,LogisticRegression
4,CalibratedClassifierCV,0.9604838709677419,0.9592597579990475,0.03951612903225806,LogisticRegression
4,PassiveAggressiveClassifier,0.9588709677419355,0.9586410277115689,0.04112903225806452,LogisticRegression
4,LinearSVC,0.9556451612903226,0.9553158479061475,0.04435483870967742,LogisticRegression
4,Perceptron,0.9548387096774194,0.9546355791617532,0.04516129032258064,LogisticRegression
4,LinearDiscriminantAnalysis,0.9556451612903226,0.9561078157008928,0.04435483870967742,LogisticRegression
4,SGDClassifier,0.9532258064516129,0.9530824937944407,0.0467741935483871,LogisticRegression
4,RidgeClassifierCV,0.9467741935483871,0.9444162912498998,0.0532258064516129,LogisticRegression
4,RidgeClassifier,0.9467741935483871,0.9444162912498998,0.0532258064516129,LogisticRegression
4,XGBClassifier,0.9137096774193548,0.9127288929311984,0.08629032258064516,LogisticRegression
4,GaussianNB,0.9056451612903226,0.9049999445532653,0.09435483870967742,LogisticRegression
4,RandomForestClassifier,0.9008064516129032,0.8998115914448291,0.09919354838709678,LogisticRegression
4,ExtraTreesClassifier,0.8959677419354839,0.8938811234014906,0.10403225806451613,LogisticRegression
4,NearestCentroid,0.8919354838709678,0.8975417315142452,0.10806451612903226,LogisticRegression
4,QuadraticDiscriminantAnalysis,0.8766129032258064,0.8749309380840514,0.12338709677419354,LogisticRegression
4,BernoulliNB,0.8733870967741936,0.8736942557390847,0.12661290322580646,LogisticRegression
4,BaggingClassifier,0.775,0.7757496785056158,0.225,LogisticRegression
4,KNeighborsClassifier,0.7790322580645161,0.79017413855448,0.22096774193548388,LogisticRegression
4,DecisionTreeClassifier,0.5725806451612904,0.5715992900523913,0.4274193548387097,LogisticRegression
4,ExtraTreeClassifier,0.4475806451612903,0.44913697388060647,0.5524193548387096,LogisticRegression
4,LGBMClassifier,0.21774193548387097,0.20883151375159467,0.782258064516129,LogisticRegression
4,AdaBoostClassifier,0.05241935483870968,0.023562113087789126,0.9475806451612904,LogisticRegression
4,LabelSpreading,0.049193548387096775,0.03732347423121051,0.9508064516129032,LogisticRegression
4,LabelPropagation,0.049193548387096775,0.03732347423121051,0.9508064516129032,LogisticRegression
4,DummyClassifier,0.021774193548387097,0.0009280240344221809,0.978225806451613,LogisticRegression
5,CalibratedClassifierCV,0.9693548387096774,0.9688523658881879,0.03064516129032258,CalibratedClassifierCV
5,LogisticRegression,0.9669354838709677,0.9663690462135043,0.03306451612903226,CalibratedClassifierCV
5,LinearSVC,0.964516129032258,0.9646630405358075,0.035483870967741936,CalibratedClassifierCV
5,SVC,0.9604838709677419,0.9598948806725114,0.03951612903225806,CalibratedClassifierCV
5,SGDClassifier,0.9580645161290322,0.9582389950086734,0.041935483870967745,CalibratedClassifierCV
5,PassiveAggressiveClassifier,0.9532258064516129,0.9537071819214,0.0467741935483871,CalibratedClassifierCV
5,LinearDiscriminantAnalysis,0.9524193548387097,0.9528198964532153,0.04758064516129032,CalibratedClassifierCV
5,Perceptron,0.9435483870967742,0.9466685753318146,0.056451612903225805,CalibratedClassifierCV
5,RidgeClassifierCV,0.9443548387096774,0.9430741798098918,0.055645161290322584,CalibratedClassifierCV
5,RidgeClassifier,0.9443548387096774,0.9430741798098918,0.055645161290322584,CalibratedClassifierCV
5,XGBClassifier,0.9258064516129032,0.925304397033696,0.07419354838709677,CalibratedClassifierCV
5,ExtraTreesClassifier,0.9096774193548387,0.9094615010583201,0.09032258064516129,CalibratedClassifierCV
5,GaussianNB,0.9064516129032258,0.907300622115007,0.0935483870967742,CalibratedClassifierCV
5,RandomForestClassifier,0.9008064516129032,0.899539738908079,0.09919354838709678,CalibratedClassifierCV
5,NearestCentroid,0.8911290322580645,0.8971264907544847,0.10887096774193548,CalibratedClassifierCV
5,BernoulliNB,0.8741935483870967,0.8768496164594692,0.12580645161290321,CalibratedClassifierCV
5,QuadraticDiscriminantAnalysis,0.864516129032258,0.8649901875747419,0.13548387096774195,CalibratedClassifierCV
5,KNeighborsClassifier,0.7903225806451613,0.7980755342467203,0.20967741935483872,CalibratedClassifierCV
5,BaggingClassifier,0.7645161290322581,0.7639717787415847,0.23548387096774193,CalibratedClassifierCV
5,DecisionTreeClassifier,0.5338709677419354,0.535612541967608,0.4661290322580645,CalibratedClassifierCV
5,ExtraTreeClassifier,0.4435483870967742,0.44676364718752215,0.5564516129032258,CalibratedClassifierCV
5,LGBMClassifier,0.14274193548387096,0.14147082843805858,0.8572580645161291,CalibratedClassifierCV
5,AdaBoostClassifier,0.04032258064516129,0.008799949758049336,0.9596774193548387,CalibratedClassifierCV
5,LabelSpreading,0.056451612903225805,0.04559763144855972,0.9435483870967742,CalibratedClassifierCV
5,LabelPropagation,0.056451612903225805,0.04559763144855972,0.9435483870967742,CalibratedClassifierCV
5,DummyClassifier,0.016129032258064516,0.0005120327700972862,0.9838709677419355,CalibratedClassifierCV
6,CalibratedClassifierCV,0.9669354838709677,0.9664549742274099,0.03306451612903226,CalibratedClassifierCV
6,SVC,0.9669354838709677,0.9669040047223186,0.03306451612903226,CalibratedClassifierCV
6,LogisticRegression,0.9637096774193549,0.9631452985007267,0.036290322580645164,CalibratedClassifierCV
6,PassiveAggressiveClassifier,0.9629032258064516,0.9618415978960768,0.037096774193548385,CalibratedClassifierCV
6,LinearSVC,0.9612903225806452,0.9611492273241256,0.03870967741935484,CalibratedClassifierCV
6,LinearDiscriminantAnalysis,0.9620967741935483,0.9630017624954198,0.03790322580645161,CalibratedClassifierCV
6,SGDClassifier,0.9564516129032258,0.9568166131567075,0.043548387096774194,CalibratedClassifierCV
6,RidgeClassifier,0.9540322580645161,0.9524363188340284,0.04596774193548387,CalibratedClassifierCV
6,RidgeClassifierCV,0.9540322580645161,0.9524363188340284,0.04596774193548387,CalibratedClassifierCV
6,Perceptron,0.95,0.951018954509505,0.05,CalibratedClassifierCV
6,XGBClassifier,0.9064516129032258,0.9059600556536695,0.0935483870967742,CalibratedClassifierCV
6,RandomForestClassifier,0.9032258064516129,0.9026839807229576,0.0967741935483871,CalibratedClassifierCV
6,GaussianNB,0.9024193548387097,0.9032883700827539,0.09758064516129032,CalibratedClassifierCV
6,ExtraTreesClassifier,0.8951612903225806,0.8945390751219795,0.10483870967741936,CalibratedClassifierCV
6,NearestCentroid,0.8911290322580645,0.8989453019556062,0.10887096774193548,CalibratedClassifierCV
6,QuadraticDiscriminantAnalysis,0.8725806451612903,0.8729155190307205,0.12741935483870967,CalibratedClassifierCV
6,BernoulliNB,0.8693548387096774,0.8719404466202983,0.13064516129032258,CalibratedClassifierCV
6,KNeighborsClassifier,0.7895161290322581,0.7974191571342543,0.21048387096774193,CalibratedClassifierCV
6,BaggingClassifier,0.775,0.7739793870995957,0.225,CalibratedClassifierCV
6,DecisionTreeClassifier,0.5556451612903226,0.5555900494581183,0.4443548387096774,CalibratedClassifierCV
6,ExtraTreeClassifier,0.43870967741935485,0.4376709212882324,0.5612903225806452,CalibratedClassifierCV
6,LGBMClassifier,0.2564516129032258,0.2329219699281289,0.7435483870967742,CalibratedClassifierCV
6,AdaBoostClassifier,0.05241935483870968,0.015889150501714487,0.9475806451612904,CalibratedClassifierCV
6,LabelSpreading,0.050806451612903224,0.04322809174868079,0.9491935483870968,CalibratedClassifierCV
6,LabelPropagation,0.050806451612903224,0.04322809174868079,0.9491935483870968,CalibratedClassifierCV
6,DummyClassifier,0.020161290322580645,0.0007968889455565473,0.9798387096774194,CalibratedClassifierCV
7,CalibratedClassifierCV,0.978225806451613,0.9778299662468898,0.021774193548387097,CalibratedClassifierCV
7,LogisticRegression,0.975,0.9745328749472202,0.025,CalibratedClassifierCV
7,LinearSVC,0.9733870967741935,0.9728759906656114,0.02661290322580645,CalibratedClassifierCV
7,SVC,0.964516129032258,0.9642904105414699,0.035483870967741936,CalibratedClassifierCV
7,RidgeClassifierCV,0.964516129032258,0.9638204855619684,0.035483870967741936,CalibratedClassifierCV
7,RidgeClassifier,0.964516129032258,0.9638204855619684,0.035483870967741936,CalibratedClassifierCV
7,LinearDiscriminantAnalysis,0.9612903225806452,0.9612796285687047,0.03870967741935484,CalibratedClassifierCV
7,SGDClassifier,0.9612903225806452,0.961735291147163,0.03870967741935484,CalibratedClassifierCV
7,PassiveAggressiveClassifier,0.9612903225806452,0.9622809359840843,0.03870967741935484,CalibratedClassifierCV
7,Perceptron,0.95,0.9522721308272613,0.05,CalibratedClassifierCV
7,XGBClassifier,0.9298387096774193,0.929660706055346,0.07016129032258064,CalibratedClassifierCV
7,RandomForestClassifier,0.9209677419354839,0.9206580063131227,0.07903225806451612,CalibratedClassifierCV
7,GaussianNB,0.9161290322580645,0.9183444541844691,0.08387096774193549,CalibratedClassifierCV
7,ExtraTreesClassifier,0.910483870967742,0.9104323014749375,0.08951612903225807,CalibratedClassifierCV
7,NearestCentroid,0.9088709677419354,0.9147615341947011,0.09112903225806451,CalibratedClassifierCV
7,QuadraticDiscriminantAnalysis,0.8903225806451613,0.8913071555202614,0.10967741935483871,CalibratedClassifierCV
7,BernoulliNB,0.8870967741935484,0.8884585569826663,0.11290322580645161,CalibratedClassifierCV
7,KNeighborsClassifier,0.8016129032258065,0.813592593632296,0.19838709677419356,CalibratedClassifierCV
7,BaggingClassifier,0.757258064516129,0.7591211590756518,0.24274193548387096,CalibratedClassifierCV
7,DecisionTreeClassifier,0.5475806451612903,0.5515880291576918,0.45241935483870965,CalibratedClassifierCV
7,ExtraTreeClassifier,0.4217741935483871,0.42336210076664693,0.5782258064516129,CalibratedClassifierCV
7,LGBMClassifier,0.22419354838709676,0.19114912321774818,0.7758064516129032,CalibratedClassifierCV
7,AdaBoostClassifier,0.06612903225806452,0.0247381040586767,0.9338709677419355,CalibratedClassifierCV
7,LabelSpreading,0.049193548387096775,0.04009748515282625,0.9508064516129032,CalibratedClassifierCV
7,LabelPropagation,0.049193548387096775,0.04009748515282625,0.9508064516129032,CalibratedClassifierCV
7,DummyClassifier,0.020967741935483872,0.0008612342659124497,0.9790322580645161,CalibratedClassifierCV
8,CalibratedClassifierCV,0.975,0.9740040064277762,0.025,CalibratedClassifierCV
8,LinearSVC,0.9693548387096774,0.9687331990564774,0.03064516129032258,CalibratedClassifierCV
8,PassiveAggressiveClassifier,0.9637096774193549,0.9634585515804064,0.036290322580645164,CalibratedClassifierCV
8,SVC,0.9637096774193549,0.9630214933599881,0.036290322580645164,CalibratedClassifierCV
8,Perceptron,0.9629032258064516,0.963106048279244,0.037096774193548385,CalibratedClassifierCV
8,LogisticRegression,0.9588709677419355,0.9581354022902818,0.04112903225806452,CalibratedClassifierCV
8,LinearDiscriminantAnalysis,0.957258064516129,0.9572789499580361,0.042741935483870966,CalibratedClassifierCV
8,SGDClassifier,0.9540322580645161,0.9536430614300442,0.04596774193548387,CalibratedClassifierCV
8,RidgeClassifier,0.9508064516129032,0.9493123571908743,0.049193548387096775,CalibratedClassifierCV
8,RidgeClassifierCV,0.9508064516129032,0.9493123571908743,0.049193548387096775,CalibratedClassifierCV
8,XGBClassifier,0.9233870967741935,0.9231371016247037,0.07661290322580645,CalibratedClassifierCV
8,RandomForestClassifier,0.9080645161290323,0.9073259994182175,0.09193548387096774,CalibratedClassifierCV
8,GaussianNB,0.9008064516129032,0.9013003419595449,0.09919354838709678,CalibratedClassifierCV
8,ExtraTreesClassifier,0.8927419354838709,0.8909248385294705,0.10725806451612903,CalibratedClassifierCV
8,NearestCentroid,0.8887096774193548,0.8934715396753635,0.11129032258064517,CalibratedClassifierCV
8,BernoulliNB,0.867741935483871,0.8703717883259575,0.13225806451612904,CalibratedClassifierCV
8,KNeighborsClassifier,0.7975806451612903,0.8079328475756398,0.20241935483870968,CalibratedClassifierCV
8,BaggingClassifier,0.760483870967742,0.7615653200493316,0.23951612903225805,CalibratedClassifierCV
8,DecisionTreeClassifier,0.575,0.576828166362682,0.425,CalibratedClassifierCV
8,ExtraTreeClassifier,0.4112903225806452,0.41393382648365346,0.5887096774193549,CalibratedClassifierCV
8,LGBMClassifier,0.1403225806451613,0.1491726651993881,0.8596774193548387,CalibratedClassifierCV
8,AdaBoostClassifier,0.08306451612903226,0.03696987932048687,0.9169354838709678,CalibratedClassifierCV
8,LabelPropagation,0.05967741935483871,0.06061910208315625,0.9403225806451613,CalibratedClassifierCV
8,LabelSpreading,0.05967741935483871,0.06061910208315625,0.9403225806451613,CalibratedClassifierCV
8,DummyClassifier,0.02258064516129032,0.0009972524676910553,0.9774193548387097,CalibratedClassifierCV
9,LogisticRegression,0.9798387096774194,0.9795941718414326,0.020161290322580645,LogisticRegression
9,LinearSVC,0.975,0.9755003174314311,0.025,LogisticRegression
9,CalibratedClassifierCV,0.9741935483870968,0.9738984774836595,0.025806451612903226,LogisticRegression
9,SVC,0.9693548387096774,0.9691788816579082,0.03064516129032258,LogisticRegression
9,PassiveAggressiveClassifier,0.964516129032258,0.9653363343024094,0.035483870967741936,LogisticRegression
9,SGDClassifier,0.9620967741935483,0.961975110381158,0.03790322580645161,LogisticRegression
9,Perceptron,0.9580645161290322,0.9614160213852717,0.041935483870967745,LogisticRegression
9,RidgeClassifier,0.9588709677419355,0.9580980033533574,0.04112903225806452,LogisticRegression
9,RidgeClassifierCV,0.9588709677419355,0.9580980033533574,0.04112903225806452,LogisticRegression
9,LinearDiscriminantAnalysis,0.9580645161290322,0.9594807450060837,0.041935483870967745,LogisticRegression
9,XGBClassifier,0.9241935483870968,0.9241536108540643,0.07580645161290323,LogisticRegression
9,GaussianNB,0.9209677419354839,0.9215662082453552,0.07903225806451612,LogisticRegression
9,RandomForestClassifier,0.910483870967742,0.9103092477639793,0.08951612903225807,LogisticRegression
9,ExtraTreesClassifier,0.9080645161290323,0.9081939686791187,0.09193548387096774,LogisticRegression
9,NearestCentroid,0.9,0.9069870935284825,0.1,LogisticRegression
9,BernoulliNB,0.8846774193548387,0.886762604154394,0.1153225806451613,LogisticRegression
9,QuadraticDiscriminantAnalysis,0.8766129032258064,0.8774140777550383,0.12338709677419354,LogisticRegression
9,KNeighborsClassifier,0.8137096774193548,0.8226156245219483,0.18629032258064515,LogisticRegression
9,BaggingClassifier,0.7798387096774193,0.7799011063121808,0.22016129032258064,LogisticRegression
9,DecisionTreeClassifier,0.5766129032258065,0.5787982211016759,0.42338709677419356,LogisticRegression
9,ExtraTreeClassifier,0.45806451612903226,0.459202085143962,0.5419354838709678,LogisticRegression
9,LGBMClassifier,0.15161290322580645,0.16223212832842668,0.8483870967741935,LogisticRegression
9,AdaBoostClassifier,0.05806451612903226,0.016281856402954133,0.9419354838709677,LogisticRegression
9,LabelSpreading,0.050806451612903224,0.043643361010143135,0.9491935483870968,LogisticRegression
9,LabelPropagation,0.050806451612903224,0.043643361010143135,0.9491935483870968,LogisticRegression
9,DummyClassifier,0.02338709677419355,0.0010689138005541574,0.9766129032258064,LogisticRegression
10,LogisticRegression,0.9701612903225807,0.9693910280326652,0.029838709677419355,LogisticRegression
10,CalibratedClassifierCV,0.9661290322580646,0.9648723298986726,0.03387096774193549,LogisticRegression
10,SVC,0.9604838709677419,0.9593320348341555,0.03951612903225806,LogisticRegression
10,LinearSVC,0.9580645161290322,0.9571750992989263,0.041935483870967745,LogisticRegression
10,PassiveAggressiveClassifier,0.957258064516129,0.9566708440758244,0.042741935483870966,LogisticRegression
10,LinearDiscriminantAnalysis,0.9548387096774194,0.9552659894469847,0.04516129032258064,LogisticRegression
10,SGDClassifier,0.9491935483870968,0.948620882043717,0.050806451612903224,LogisticRegression
10,RidgeClassifier,0.9491935483870968,0.9473339093037267,0.050806451612903224,LogisticRegression
10,RidgeClassifierCV,0.9491935483870968,0.9473339093037267,0.050806451612903224,LogisticRegression
10,Perceptron,0.95,0.9510569171417176,0.05,LogisticRegression
10,XGBClassifier,0.9120967741935484,0.9104501593305825,0.08790322580645162,LogisticRegression
10,NearestCentroid,0.882258064516129,0.8859488346933315,0.11774193548387096,LogisticRegression
10,GaussianNB,0.8927419354838709,0.8933791130256289,0.10725806451612903,LogisticRegression
10,ExtraTreesClassifier,0.8903225806451613,0.8889984815679615,0.10967741935483871,LogisticRegression
10,RandomForestClassifier,0.8919354838709678,0.8907388867850493,0.10806451612903226,LogisticRegression
10,QuadraticDiscriminantAnalysis,0.8862903225806451,0.8847210406677279,0.11370967741935484,LogisticRegression
10,BernoulliNB,0.8629032258064516,0.8643375437262428,0.13709677419354838,LogisticRegression
10,KNeighborsClassifier,0.7935483870967742,0.8037372990061348,0.2064516129032258,LogisticRegression
10,BaggingClassifier,0.7701612903225806,0.7701445216196563,0.22983870967741934,LogisticRegression
10,DecisionTreeClassifier,0.5604838709677419,0.5602217618936525,0.43951612903225806,LogisticRegression
10,ExtraTreeClassifier,0.43306451612903224,0.4355675187166354,0.5669354838709677,LogisticRegression
10,LGBMClassifier,0.20806451612903226,0.19616128900715543,0.7919354838709678,LogisticRegression
10,AdaBoostClassifier,0.05967741935483871,0.010152418096267737,0.9403225806451613,LogisticRegression
10,LabelSpreading,0.049193548387096775,0.04447677153901718,0.9508064516129032,LogisticRegression
10,LabelPropagation,0.049193548387096775,0.04447677153901718,0.9508064516129032,LogisticRegression
10,DummyClassifier,0.017741935483870968,0.0006185777823219672,0.9822580645161291,LogisticRegression
