Fold,Model,Accuracy,F1 Score,hamming_loss_score,Best_Model
6,CalibratedClassifierCV,0.9580645161290322,0.9578181942761244,0.041935483870967745,CalibratedClassifierCV
6,LogisticRegression,0.957258064516129,0.9572678053767295,0.042741935483870966,CalibratedClassifierCV
6,LinearSVC,0.9540322580645161,0.9548331410309475,0.04596774193548387,CalibratedClassifierCV
6,LinearDiscriminantAnalysis,0.942741935483871,0.9429921664286289,0.05725806451612903,CalibratedClassifierCV
6,PassiveAggressiveClassifier,0.9379032258064516,0.9399517038857641,0.062096774193548386,CalibratedClassifierCV
6,RidgeClassifier,0.9379032258064516,0.9367038549144487,0.062096774193548386,CalibratedClassifierCV
6,RidgeClassifierCV,0.9379032258064516,0.9367038549144487,0.062096774193548386,CalibratedClassifierCV
6,SVC,0.9346774193548387,0.9352098578887053,0.06532258064516129,CalibratedClassifierCV
6,SGDClassifier,0.9217741935483871,0.9227083107675078,0.07822580645161291,CalibratedClassifierCV
6,Perceptron,0.917741935483871,0.9216841672031656,0.08225806451612903,CalibratedClassifierCV
6,XGBClassifier,0.8717741935483871,0.8710966833927867,0.1282258064516129,CalibratedClassifierCV
6,GaussianNB,0.8185483870967742,0.8206811539665685,0.1814516129032258,CalibratedClassifierCV
6,QuadraticDiscriminantAnalysis,0.8129032258064516,0.8151605603461313,0.1870967741935484,CalibratedClassifierCV
6,RandomForestClassifier,0.7991935483870968,0.79926628586766,0.20080645161290323,CalibratedClassifierCV
6,NearestCentroid,0.8,0.8147136749671268,0.2,CalibratedClassifierCV
6,ExtraTreesClassifier,0.7895161290322581,0.7895473997326576,0.21048387096774193,CalibratedClassifierCV
6,BernoulliNB,0.7556451612903226,0.7567685409843491,0.24435483870967742,CalibratedClassifierCV
6,BaggingClassifier,0.6685483870967742,0.6675524752231239,0.33145161290322583,CalibratedClassifierCV
6,KNeighborsClassifier,0.6209677419354839,0.631188127774198,0.3790322580645161,CalibratedClassifierCV
6,DecisionTreeClassifier,0.48951612903225805,0.49031305433257977,0.510483870967742,CalibratedClassifierCV
6,ExtraTreeClassifier,0.3282258064516129,0.3297145960836838,0.6717741935483871,CalibratedClassifierCV
6,LGBMClassifier,0.1967741935483871,0.18805268238161216,0.8032258064516129,CalibratedClassifierCV
6,AdaBoostClassifier,0.07338709677419354,0.019118494593360087,0.9266129032258065,CalibratedClassifierCV
6,LabelSpreading,0.05725806451612903,0.05486097049493615,0.942741935483871,CalibratedClassifierCV
6,LabelPropagation,0.05725806451612903,0.05486097049493615,0.942741935483871,CalibratedClassifierCV
6,DummyClassifier,0.020161290322580645,0.0007968889455565473,0.9798387096774194,CalibratedClassifierCV
7,CalibratedClassifierCV,0.9516129032258065,0.9513446727526006,0.04838709677419355,CalibratedClassifierCV
7,LinearSVC,0.9516129032258065,0.9512385828457772,0.04838709677419355,CalibratedClassifierCV
7,LogisticRegression,0.9475806451612904,0.9471116785250525,0.05241935483870968,CalibratedClassifierCV
7,LinearDiscriminantAnalysis,0.942741935483871,0.9424275769139058,0.05725806451612903,CalibratedClassifierCV
7,PassiveAggressiveClassifier,0.9290322580645162,0.930018723972843,0.07096774193548387,CalibratedClassifierCV
7,SVC,0.9266129032258065,0.9263343297540827,0.07338709677419354,CalibratedClassifierCV
7,Perceptron,0.9241935483870968,0.9252839817228395,0.07580645161290323,CalibratedClassifierCV
7,RidgeClassifier,0.9209677419354839,0.9190739180031585,0.07903225806451612,CalibratedClassifierCV
7,RidgeClassifierCV,0.9201612903225806,0.9180970057692022,0.07983870967741935,CalibratedClassifierCV
7,SGDClassifier,0.9169354838709678,0.9173757038486904,0.08306451612903226,CalibratedClassifierCV
7,XGBClassifier,0.8620967741935484,0.8608393260801567,0.13790322580645162,CalibratedClassifierCV
7,GaussianNB,0.8379032258064516,0.838489100190382,0.1620967741935484,CalibratedClassifierCV
7,QuadraticDiscriminantAnalysis,0.8298387096774194,0.8303801589629672,0.17016129032258065,CalibratedClassifierCV
7,ExtraTreesClassifier,0.8137096774193548,0.812189655089889,0.18629032258064515,CalibratedClassifierCV
7,RandomForestClassifier,0.8080645161290323,0.8052497054427702,0.19193548387096773,CalibratedClassifierCV
7,NearestCentroid,0.8040322580645162,0.8147326453522304,0.19596774193548386,CalibratedClassifierCV
7,BernoulliNB,0.7685483870967742,0.7697747756536598,0.2314516129032258,CalibratedClassifierCV
7,BaggingClassifier,0.6741935483870968,0.6722977556753641,0.3258064516129032,CalibratedClassifierCV
7,KNeighborsClassifier,0.632258064516129,0.6518460682493953,0.36774193548387096,CalibratedClassifierCV
7,DecisionTreeClassifier,0.48629032258064514,0.4878076701920894,0.5137096774193548,CalibratedClassifierCV
7,ExtraTreeClassifier,0.33306451612903226,0.3319268735915882,0.6669354838709678,CalibratedClassifierCV
7,AdaBoostClassifier,0.056451612903225805,0.019550719156694197,0.9435483870967742,CalibratedClassifierCV
